time,et_day_drought_HadGEM2-ES_rcp85_late_century
2060-09-16 00:00:00+00:00,0.0028714593
2060-09-17 00:00:00+00:00,0.03885747
2060-09-18 00:00:00+00:00,0.00042478993
2060-09-19 00:00:00+00:00,0.004938915
2060-09-20 00:00:00+00:00,0.00042165833
2060-09-21 00:00:00+00:00,0.0023776325
2060-09-22 00:00:00+00:00,0.04012672
2060-09-23 00:00:00+00:00,0.0002713584
2060-09-24 00:00:00+00:00,0.03522383
2060-09-25 00:00:00+00:00,0.0003284817
2060-09-26 00:00:00+00:00,0.00024228572
2060-09-27 00:00:00+00:00,0.010578704
2060-09-28 00:00:00+00:00,7.229088e-05
2060-09-29 00:00:00+00:00,0.003566738
2060-09-30 00:00:00+00:00,5.4616266e-05
2060-10-01 00:00:00+00:00,4.7316506e-05
2060-10-02 00:00:00+00:00,4.337942e-05
2060-10-03 00:00:00+00:00,0.00703791
2060-10-04 00:00:00+00:00,3.005162e-05
2060-10-05 00:00:00+00:00,2.70761e-05
2060-10-06 00:00:00+00:00,2.0794268e-05
2060-10-07 00:00:00+00:00,2.0781275e-05
2060-10-08 00:00:00+00:00,1.9547488e-05
2060-10-09 00:00:00+00:00,1.6227725e-05
2060-10-10 00:00:00+00:00,0.23762044
2060-10-11 00:00:00+00:00,0.0106184725
2060-10-12 00:00:00+00:00,0.00734501
2060-10-13 00:00:00+00:00,9.407507
2060-10-14 00:00:00+00:00,0.82149905
2060-10-15 00:00:00+00:00,0.3696158
2060-10-16 00:00:00+00:00,0.3652086
2060-10-17 00:00:00+00:00,0.35816985
2060-10-18 00:00:00+00:00,0.30422407
2060-10-19 00:00:00+00:00,0.6966899
2060-10-20 00:00:00+00:00,0.35505146
2060-10-21 00:00:00+00:00,0.3387265
2060-10-22 00:00:00+00:00,0.31627154
2060-10-23 00:00:00+00:00,0.2458908
2060-10-24 00:00:00+00:00,0.8064335
2060-10-25 00:00:00+00:00,0.37261108
2060-10-26 00:00:00+00:00,0.24465235
2060-10-27 00:00:00+00:00,0.6292631
2060-10-28 00:00:00+00:00,0.2696186
2060-10-29 00:00:00+00:00,0.26504484
2060-10-30 00:00:00+00:00,1.2893552
2060-10-31 00:00:00+00:00,0.5987881
2060-11-01 00:00:00+00:00,0.32849044
2060-11-02 00:00:00+00:00,0.19857788
2060-11-03 00:00:00+00:00,0.19407046
2060-11-04 00:00:00+00:00,0.21361092
2060-11-05 00:00:00+00:00,0.22700635
2060-11-06 00:00:00+00:00,0.20897573
2060-11-07 00:00:00+00:00,0.20524065
2060-11-08 00:00:00+00:00,0.1974018
2060-11-09 00:00:00+00:00,0.16946304
2060-11-10 00:00:00+00:00,0.14223553
2060-11-11 00:00:00+00:00,0.15987612
2060-11-12 00:00:00+00:00,0.14395563
2060-11-13 00:00:00+00:00,0.1303508
2060-11-14 00:00:00+00:00,0.11139975
2060-11-15 00:00:00+00:00,0.09427875
2060-11-16 00:00:00+00:00,0.07829975
2060-11-17 00:00:00+00:00,0.111785844
2060-11-18 00:00:00+00:00,1.1658411
2060-11-19 00:00:00+00:00,0.12290257
2060-11-20 00:00:00+00:00,0.1341849
2060-11-21 00:00:00+00:00,0.12272008
2060-11-22 00:00:00+00:00,0.118207246
2060-11-23 00:00:00+00:00,0.13347697
2060-11-24 00:00:00+00:00,0.12797616
2060-11-25 00:00:00+00:00,0.11451678
2060-11-26 00:00:00+00:00,0.09254983
2060-11-27 00:00:00+00:00,0.08892243
2060-11-28 00:00:00+00:00,4.138727
2060-11-29 00:00:00+00:00,3.3674362
2060-11-30 00:00:00+00:00,3.0646942
2060-12-01 00:00:00+00:00,2.4498284
2060-12-02 00:00:00+00:00,0.61141086
2060-12-03 00:00:00+00:00,0.54987794
2060-12-04 00:00:00+00:00,0.6087544
2060-12-05 00:00:00+00:00,2.066624
2060-12-06 00:00:00+00:00,0.92676824
2060-12-07 00:00:00+00:00,0.8195476
2060-12-08 00:00:00+00:00,0.9722893
2060-12-09 00:00:00+00:00,0.8507617
2060-12-10 00:00:00+00:00,0.6151396
2060-12-11 00:00:00+00:00,2.482011
2060-12-12 00:00:00+00:00,3.002601
2060-12-13 00:00:00+00:00,3.6463296
2060-12-14 00:00:00+00:00,2.6758268
2060-12-15 00:00:00+00:00,1.1173828
2060-12-16 00:00:00+00:00,0.96204466
2060-12-17 00:00:00+00:00,1.9494532
2060-12-18 00:00:00+00:00,1.3750367
2060-12-19 00:00:00+00:00,1.5139053
2060-12-20 00:00:00+00:00,2.1881876
2060-12-21 00:00:00+00:00,2.6183517
2060-12-22 00:00:00+00:00,2.8057756
2060-12-23 00:00:00+00:00,1.460748
2060-12-24 00:00:00+00:00,0.98818773
2060-12-25 00:00:00+00:00,1.0591321
2060-12-26 00:00:00+00:00,0.8757801
2060-12-27 00:00:00+00:00,1.7309761
2060-12-28 00:00:00+00:00,1.7573036
2060-12-29 00:00:00+00:00,1.3336351
2060-12-30 00:00:00+00:00,1.1098653
2060-12-31 00:00:00+00:00,1.0940014
2061-01-01 00:00:00+00:00,2.3409052
2061-01-02 00:00:00+00:00,1.8232056
2061-01-03 00:00:00+00:00,1.5075116
2061-01-04 00:00:00+00:00,1.7908835
2061-01-05 00:00:00+00:00,1.6876646
2061-01-06 00:00:00+00:00,1.5646726
2061-01-07 00:00:00+00:00,1.7018074
2061-01-08 00:00:00+00:00,1.5728818
2061-01-09 00:00:00+00:00,1.4442848
2061-01-10 00:00:00+00:00,1.5211836
2061-01-11 00:00:00+00:00,1.1956818
2061-01-12 00:00:00+00:00,0.88304573
2061-01-13 00:00:00+00:00,2.1992764
2061-01-14 00:00:00+00:00,1.0939401
2061-01-15 00:00:00+00:00,0.8836921
2061-01-16 00:00:00+00:00,1.2541924
2061-01-17 00:00:00+00:00,1.2830548
2061-01-18 00:00:00+00:00,1.4878242
2061-01-19 00:00:00+00:00,1.5640787
2061-01-20 00:00:00+00:00,1.627466
2061-01-21 00:00:00+00:00,1.3571166
2061-01-22 00:00:00+00:00,1.5280234
2061-01-23 00:00:00+00:00,1.8410536
2061-01-24 00:00:00+00:00,1.8797361
2061-01-25 00:00:00+00:00,2.0517273
2061-01-26 00:00:00+00:00,2.1823003
2061-01-27 00:00:00+00:00,1.9886878
2061-01-28 00:00:00+00:00,2.0559852
2061-01-29 00:00:00+00:00,2.1817532
2061-01-30 00:00:00+00:00,2.033494
2061-01-31 00:00:00+00:00,1.8493844
2061-02-01 00:00:00+00:00,1.3222167
2061-02-02 00:00:00+00:00,0.8688407
2061-02-03 00:00:00+00:00,2.0960665
2061-02-04 00:00:00+00:00,2.84627
2061-02-05 00:00:00+00:00,2.0925517
2061-02-06 00:00:00+00:00,2.0338519
2061-02-07 00:00:00+00:00,2.0629685
2061-02-08 00:00:00+00:00,2.5528152
2061-02-09 00:00:00+00:00,1.091485
2061-02-10 00:00:00+00:00,2.3144557
2061-02-11 00:00:00+00:00,2.1422122
2061-02-12 00:00:00+00:00,2.440757
2061-02-13 00:00:00+00:00,1.9797981
2061-02-14 00:00:00+00:00,2.2282925
2061-02-15 00:00:00+00:00,2.4447024
2061-02-16 00:00:00+00:00,1.6935372
2061-02-17 00:00:00+00:00,1.0266937
2061-02-18 00:00:00+00:00,1.3736156
2061-02-19 00:00:00+00:00,1.644984
2061-02-20 00:00:00+00:00,1.4772801
2061-02-21 00:00:00+00:00,1.9195572
2061-02-22 00:00:00+00:00,2.0888588
2061-02-23 00:00:00+00:00,1.7753583
2061-02-24 00:00:00+00:00,1.4274424
2061-02-25 00:00:00+00:00,1.4382359
2061-02-26 00:00:00+00:00,1.2600892
2061-02-27 00:00:00+00:00,3.3957498
2061-02-28 00:00:00+00:00,1.945686
2061-03-01 00:00:00+00:00,1.9151508
2061-03-02 00:00:00+00:00,2.1528919
2061-03-03 00:00:00+00:00,2.2082746
2061-03-04 00:00:00+00:00,2.0840216
2061-03-05 00:00:00+00:00,2.117716
2061-03-06 00:00:00+00:00,2.0475745
2061-03-07 00:00:00+00:00,2.0923982
2061-03-08 00:00:00+00:00,2.0872307
2061-03-09 00:00:00+00:00,2.5167904
2061-03-10 00:00:00+00:00,2.7177525
2061-03-11 00:00:00+00:00,2.4221008
2061-03-12 00:00:00+00:00,2.1829023
2061-03-13 00:00:00+00:00,1.8960289
2061-03-14 00:00:00+00:00,2.1860735
2061-03-15 00:00:00+00:00,2.634222
2061-03-16 00:00:00+00:00,2.0323734
2061-03-17 00:00:00+00:00,3.1667962
2061-03-18 00:00:00+00:00,2.2913609
2061-03-19 00:00:00+00:00,2.060088
2061-03-20 00:00:00+00:00,2.228923
2061-03-21 00:00:00+00:00,2.0923824
2061-03-22 00:00:00+00:00,1.5482385
2061-03-23 00:00:00+00:00,3.6691775
2061-03-24 00:00:00+00:00,4.3863072
2061-03-25 00:00:00+00:00,2.9543588
2061-03-26 00:00:00+00:00,3.241471
2061-03-27 00:00:00+00:00,3.4996707
2061-03-28 00:00:00+00:00,3.503409
2061-03-29 00:00:00+00:00,2.9158568
2061-03-30 00:00:00+00:00,2.6914208
2061-03-31 00:00:00+00:00,2.4094105
2061-04-01 00:00:00+00:00,3.3508031
2061-04-02 00:00:00+00:00,3.3125925
2061-04-03 00:00:00+00:00,2.4553566
2061-04-04 00:00:00+00:00,3.1939352
2061-04-05 00:00:00+00:00,3.087783
2061-04-06 00:00:00+00:00,2.6861243
2061-04-07 00:00:00+00:00,3.1912408
2061-04-08 00:00:00+00:00,2.6200602
2061-04-09 00:00:00+00:00,2.6722655
2061-04-10 00:00:00+00:00,2.6393442
2061-04-11 00:00:00+00:00,2.3171847
2061-04-12 00:00:00+00:00,4.3614326
2061-04-13 00:00:00+00:00,3.4658499
2061-04-14 00:00:00+00:00,3.4753997
2061-04-15 00:00:00+00:00,2.3256931
2061-04-16 00:00:00+00:00,4.658739
2061-04-17 00:00:00+00:00,2.6186132
2061-04-18 00:00:00+00:00,3.0613601
2061-04-19 00:00:00+00:00,3.2469614
2061-04-20 00:00:00+00:00,2.903114
2061-04-21 00:00:00+00:00,1.7946111
2061-04-22 00:00:00+00:00,3.1170402
2061-04-23 00:00:00+00:00,1.6998094
2061-04-24 00:00:00+00:00,2.3744388
2061-04-25 00:00:00+00:00,2.380184
2061-04-26 00:00:00+00:00,2.7893417
2061-04-27 00:00:00+00:00,2.1755261
2061-04-28 00:00:00+00:00,4.437404
2061-04-29 00:00:00+00:00,2.230045
2061-04-30 00:00:00+00:00,2.1691494
2061-05-01 00:00:00+00:00,3.4922354
2061-05-02 00:00:00+00:00,3.6785696
2061-05-03 00:00:00+00:00,3.541665
2061-05-04 00:00:00+00:00,3.2015378
2061-05-05 00:00:00+00:00,3.089628
2061-05-06 00:00:00+00:00,3.0605218
2061-05-07 00:00:00+00:00,3.0773008
2061-05-08 00:00:00+00:00,3.2579367
2061-05-09 00:00:00+00:00,3.953418
2061-05-10 00:00:00+00:00,4.819232
2061-05-11 00:00:00+00:00,4.969381
2061-05-12 00:00:00+00:00,4.961761
2061-05-13 00:00:00+00:00,4.4801335
2061-05-14 00:00:00+00:00,3.1729543
2061-05-15 00:00:00+00:00,2.6436222
2061-05-16 00:00:00+00:00,2.9077017
2061-05-17 00:00:00+00:00,2.868986
2061-05-18 00:00:00+00:00,2.943635
2061-05-19 00:00:00+00:00,2.5676048
2061-05-20 00:00:00+00:00,2.259034
2061-05-21 00:00:00+00:00,2.7272577
2061-05-22 00:00:00+00:00,2.727184
2061-05-23 00:00:00+00:00,3.072874
2061-05-24 00:00:00+00:00,3.3680105
2061-05-25 00:00:00+00:00,3.3446167
2061-05-26 00:00:00+00:00,3.016682
2061-05-27 00:00:00+00:00,2.208509
2061-05-28 00:00:00+00:00,2.453109
2061-05-29 00:00:00+00:00,2.6689024
2061-05-30 00:00:00+00:00,2.2720637
2061-05-31 00:00:00+00:00,2.220776
2061-06-01 00:00:00+00:00,2.0939348
2061-06-02 00:00:00+00:00,2.36384
2061-06-03 00:00:00+00:00,2.1931655
2061-06-04 00:00:00+00:00,2.42123
2061-06-05 00:00:00+00:00,2.1652944
2061-06-06 00:00:00+00:00,1.781521
2061-06-07 00:00:00+00:00,2.0961726
2061-06-08 00:00:00+00:00,2.0045571
2061-06-09 00:00:00+00:00,2.0739474
2061-06-10 00:00:00+00:00,1.9974432
2061-06-11 00:00:00+00:00,1.9736782
2061-06-12 00:00:00+00:00,1.8385272
2061-06-13 00:00:00+00:00,1.7317157
2061-06-14 00:00:00+00:00,1.6945704
2061-06-15 00:00:00+00:00,1.5149442
2061-06-16 00:00:00+00:00,1.3612655
2061-06-17 00:00:00+00:00,1.4111733
2061-06-18 00:00:00+00:00,1.2970717
2061-06-19 00:00:00+00:00,1.147963
2061-06-20 00:00:00+00:00,0.9304793
2061-06-21 00:00:00+00:00,0.9911815
2061-06-22 00:00:00+00:00,0.7872197
2061-06-23 00:00:00+00:00,0.72677946
2061-06-24 00:00:00+00:00,0.5656526
2061-06-25 00:00:00+00:00,0.51254576
2061-06-26 00:00:00+00:00,0.50108236
2061-06-27 00:00:00+00:00,0.5039545
2061-06-28 00:00:00+00:00,0.5077071
2061-06-29 00:00:00+00:00,0.5228876
2061-06-30 00:00:00+00:00,0.44308007
2061-07-01 00:00:00+00:00,0.34740502
2061-07-02 00:00:00+00:00,0.33928624
2061-07-03 00:00:00+00:00,0.3067117
2061-07-04 00:00:00+00:00,0.26516652
2061-07-05 00:00:00+00:00,0.20474255
2061-07-06 00:00:00+00:00,0.32366684
2061-07-07 00:00:00+00:00,0.19844803
2061-07-08 00:00:00+00:00,0.15482564
2061-07-09 00:00:00+00:00,0.13441853
2061-07-10 00:00:00+00:00,0.120655924
2061-07-11 00:00:00+00:00,0.11904638
2061-07-12 00:00:00+00:00,0.10374175
2061-07-13 00:00:00+00:00,0.08610522
2061-07-14 00:00:00+00:00,0.07771213
2061-07-15 00:00:00+00:00,0.06436883
2061-07-16 00:00:00+00:00,0.05038347
2061-07-17 00:00:00+00:00,0.04088077
2061-07-18 00:00:00+00:00,0.033102755
2061-07-19 00:00:00+00:00,0.0690594
2061-07-20 00:00:00+00:00,0.06821251
2061-07-21 00:00:00+00:00,0.025029097
2061-07-22 00:00:00+00:00,0.021074481
2061-07-23 00:00:00+00:00,0.019393794
2061-07-24 00:00:00+00:00,0.01617004
2061-07-25 00:00:00+00:00,0.010542547
2061-07-26 00:00:00+00:00,0.008308011
2061-07-27 00:00:00+00:00,0.0065570115
2061-07-28 00:00:00+00:00,0.004091957
2061-07-29 00:00:00+00:00,0.00276963
2061-07-30 00:00:00+00:00,0.0028430454
2061-07-31 00:00:00+00:00,0.0020224387
2061-08-01 00:00:00+00:00,0.0016719151
2061-08-02 00:00:00+00:00,0.0013306462
2061-08-03 00:00:00+00:00,0.0029996678
2061-08-04 00:00:00+00:00,0.0011348322
2061-08-05 00:00:00+00:00,0.0007181157
2061-08-06 00:00:00+00:00,0.00018561125
2061-08-07 00:00:00+00:00,6.9193857e-06
2061-08-08 00:00:00+00:00,5.767155e-06
2061-08-09 00:00:00+00:00,4.7144804e-06
2061-08-10 00:00:00+00:00,0.0005039242
2061-08-11 00:00:00+00:00,3.2450155e-06
2061-08-12 00:00:00+00:00,2.6078137e-06
2061-08-13 00:00:00+00:00,1.977744e-06
2061-08-14 00:00:00+00:00,1.796225e-06
2061-08-15 00:00:00+00:00,0.38297862
2061-08-16 00:00:00+00:00,0.023763623
2061-08-17 00:00:00+00:00,0.01176554
2061-08-18 00:00:00+00:00,0.010838771
2061-08-19 00:00:00+00:00,0.009745718
2061-08-20 00:00:00+00:00,0.008192981
2061-08-21 00:00:00+00:00,0.0068739476
2061-08-22 00:00:00+00:00,0.0059188376
2061-08-23 00:00:00+00:00,0.005019803
2061-08-24 00:00:00+00:00,0.004229394
2061-08-25 00:00:00+00:00,0.0038342292
2061-08-26 00:00:00+00:00,0.004487899
2061-08-27 00:00:00+00:00,0.002683173
2061-08-28 00:00:00+00:00,0.59204787
2061-08-29 00:00:00+00:00,0.15714556
2061-08-30 00:00:00+00:00,0.08252594
2061-08-31 00:00:00+00:00,0.47803056
2061-09-01 00:00:00+00:00,0.059680205
2061-09-02 00:00:00+00:00,0.33623618
2061-09-03 00:00:00+00:00,0.057699975
2061-09-04 00:00:00+00:00,0.04940999
2061-09-05 00:00:00+00:00,0.041692033
2061-09-06 00:00:00+00:00,0.057324115
2061-09-07 00:00:00+00:00,0.3075256
2061-09-08 00:00:00+00:00,0.052424792
2061-09-09 00:00:00+00:00,0.04341817
2061-09-10 00:00:00+00:00,0.036454666
2061-09-11 00:00:00+00:00,0.2228902
2061-09-12 00:00:00+00:00,0.029857058
2061-09-13 00:00:00+00:00,0.024599958
2061-09-14 00:00:00+00:00,0.029726272
2061-09-15 00:00:00+00:00,0.029923953
2061-09-16 00:00:00+00:00,0.016227035
2061-09-17 00:00:00+00:00,0.014601564
2061-09-18 00:00:00+00:00,0.017821686
2061-09-19 00:00:00+00:00,0.0121561745
2061-09-20 00:00:00+00:00,0.0101730265
2061-09-21 00:00:00+00:00,0.008457358
2061-09-22 00:00:00+00:00,0.007875677
2061-09-23 00:00:00+00:00,0.0065524494
2061-09-24 00:00:00+00:00,0.005296053
2061-09-25 00:00:00+00:00,0.0044844043
2061-09-26 00:00:00+00:00,0.0036803633
2061-09-27 00:00:00+00:00,0.0031352087
2061-09-28 00:00:00+00:00,0.0028555961
2061-09-29 00:00:00+00:00,0.0022120823
2061-09-30 00:00:00+00:00,0.05815531
2061-10-01 00:00:00+00:00,0.0078132255
2061-10-02 00:00:00+00:00,0.0030065454
2061-10-03 00:00:00+00:00,0.0027583593
2061-10-04 00:00:00+00:00,0.002846009
2061-10-05 00:00:00+00:00,0.0026625711
2061-10-06 00:00:00+00:00,0.002025022
2061-10-07 00:00:00+00:00,0.0015560727
2061-10-08 00:00:00+00:00,0.013427147
2061-10-09 00:00:00+00:00,0.008243894
2061-10-10 00:00:00+00:00,0.0012249954
2061-10-11 00:00:00+00:00,0.0010955282
2061-10-12 00:00:00+00:00,0.00077289226
2061-10-13 00:00:00+00:00,0.0005515147
2061-10-14 00:00:00+00:00,0.0003484603
2061-10-15 00:00:00+00:00,0.30875787
2061-10-16 00:00:00+00:00,0.044610944
2061-10-17 00:00:00+00:00,0.041273724
2061-10-18 00:00:00+00:00,0.03589964
2061-10-19 00:00:00+00:00,0.02949286
2061-10-20 00:00:00+00:00,0.026995659
2061-10-21 00:00:00+00:00,0.025179371
2061-10-22 00:00:00+00:00,0.023675537
2061-10-23 00:00:00+00:00,0.021303082
2061-10-24 00:00:00+00:00,0.019475859
2061-10-25 00:00:00+00:00,0.019274654
2061-10-26 00:00:00+00:00,0.018526828
2061-10-27 00:00:00+00:00,0.016044226
2061-10-28 00:00:00+00:00,0.013306046
2061-10-29 00:00:00+00:00,0.017621655
2061-10-30 00:00:00+00:00,0.29944906
2061-10-31 00:00:00+00:00,0.16072094
2061-11-01 00:00:00+00:00,0.35862973
2061-11-02 00:00:00+00:00,0.1273283
2061-11-03 00:00:00+00:00,0.112248205
2061-11-04 00:00:00+00:00,0.13992843
2061-11-05 00:00:00+00:00,0.8240537
2061-11-06 00:00:00+00:00,0.48237008
2061-11-07 00:00:00+00:00,0.21338707
2061-11-08 00:00:00+00:00,0.23403068
2061-11-09 00:00:00+00:00,0.29693866
2061-11-10 00:00:00+00:00,0.23506135
2061-11-11 00:00:00+00:00,0.18279819
2061-11-12 00:00:00+00:00,0.21202807
2061-11-13 00:00:00+00:00,0.21071549
2061-11-14 00:00:00+00:00,0.19537945
2061-11-15 00:00:00+00:00,0.19287899
2061-11-16 00:00:00+00:00,0.19227274
2061-11-17 00:00:00+00:00,0.20131241
2061-11-18 00:00:00+00:00,0.19256842
2061-11-19 00:00:00+00:00,0.18726064
2061-11-20 00:00:00+00:00,0.17462392
2061-11-21 00:00:00+00:00,0.18386331
2061-11-22 00:00:00+00:00,0.16977783
2061-11-23 00:00:00+00:00,0.123740286
2061-11-24 00:00:00+00:00,0.9074189
2061-11-25 00:00:00+00:00,0.09531084
2061-11-26 00:00:00+00:00,4.383034
2061-11-27 00:00:00+00:00,0.4727301
2061-11-28 00:00:00+00:00,0.2938952
2061-11-29 00:00:00+00:00,0.3333846
2061-11-30 00:00:00+00:00,0.35299882
2061-12-01 00:00:00+00:00,0.20568302
2061-12-02 00:00:00+00:00,1.4446919
2061-12-03 00:00:00+00:00,0.21300636
2061-12-04 00:00:00+00:00,0.26323536
2061-12-05 00:00:00+00:00,0.28310254
2061-12-06 00:00:00+00:00,0.276517
2061-12-07 00:00:00+00:00,0.24994287
2061-12-08 00:00:00+00:00,0.26003954
2061-12-09 00:00:00+00:00,0.23712371
2061-12-10 00:00:00+00:00,0.8182463
2061-12-11 00:00:00+00:00,3.1243753
2061-12-12 00:00:00+00:00,2.1183305
2061-12-13 00:00:00+00:00,0.6677671
2061-12-14 00:00:00+00:00,0.34681827
2061-12-15 00:00:00+00:00,0.31244555
2061-12-16 00:00:00+00:00,0.32344168
2061-12-17 00:00:00+00:00,0.30637047
2061-12-18 00:00:00+00:00,0.28635615
2061-12-19 00:00:00+00:00,0.5409773
2061-12-20 00:00:00+00:00,2.5410023
2061-12-21 00:00:00+00:00,2.2777333
2061-12-22 00:00:00+00:00,2.0765333
2061-12-23 00:00:00+00:00,1.236449
2061-12-24 00:00:00+00:00,0.7889607
2061-12-25 00:00:00+00:00,0.9025497
2061-12-26 00:00:00+00:00,0.70185435
2061-12-27 00:00:00+00:00,0.85250944
2061-12-28 00:00:00+00:00,1.1242669
2061-12-29 00:00:00+00:00,1.0384183
2061-12-30 00:00:00+00:00,0.8935577
2061-12-31 00:00:00+00:00,0.84943193
2062-01-01 00:00:00+00:00,1.0764554
2062-01-02 00:00:00+00:00,1.3084351
2062-01-03 00:00:00+00:00,1.2905707
2062-01-04 00:00:00+00:00,1.4128652
2062-01-05 00:00:00+00:00,1.2946953
2062-01-06 00:00:00+00:00,1.1955867
2062-01-07 00:00:00+00:00,0.97867745
2062-01-08 00:00:00+00:00,1.2163506
2062-01-09 00:00:00+00:00,1.218029
2062-01-10 00:00:00+00:00,1.5031842
2062-01-11 00:00:00+00:00,2.422191
2062-01-12 00:00:00+00:00,1.4850554
2062-01-13 00:00:00+00:00,0.79482675
2062-01-14 00:00:00+00:00,0.8514927
2062-01-15 00:00:00+00:00,1.0780996
2062-01-16 00:00:00+00:00,1.4362979
2062-01-17 00:00:00+00:00,1.4684376
2062-01-18 00:00:00+00:00,1.6216358
2062-01-19 00:00:00+00:00,2.0578103
2062-01-20 00:00:00+00:00,2.0010726
2062-01-21 00:00:00+00:00,1.9465604
2062-01-22 00:00:00+00:00,1.9267925
2062-01-23 00:00:00+00:00,1.9653186
2062-01-24 00:00:00+00:00,1.9698396
2062-01-25 00:00:00+00:00,1.9230729
2062-01-26 00:00:00+00:00,1.4597479
2062-01-27 00:00:00+00:00,2.6641877
2062-01-28 00:00:00+00:00,2.5856829
2062-01-29 00:00:00+00:00,3.4140153
2062-01-30 00:00:00+00:00,2.7626019
2062-01-31 00:00:00+00:00,1.9888656
2062-02-01 00:00:00+00:00,2.175374
2062-02-02 00:00:00+00:00,1.4566808
2062-02-03 00:00:00+00:00,1.7168292
2062-02-04 00:00:00+00:00,1.5757118
2062-02-05 00:00:00+00:00,1.661634
2062-02-06 00:00:00+00:00,1.3734065
2062-02-07 00:00:00+00:00,1.7970183
2062-02-08 00:00:00+00:00,1.6279598
2062-02-09 00:00:00+00:00,1.6288556
2062-02-10 00:00:00+00:00,1.9742182
2062-02-11 00:00:00+00:00,2.098113
2062-02-12 00:00:00+00:00,2.1659176
2062-02-13 00:00:00+00:00,2.2820325
2062-02-14 00:00:00+00:00,1.931379
2062-02-15 00:00:00+00:00,2.2945771
2062-02-16 00:00:00+00:00,2.491291
2062-02-17 00:00:00+00:00,2.5102851
2062-02-18 00:00:00+00:00,2.4989774
2062-02-19 00:00:00+00:00,2.2886825
2062-02-20 00:00:00+00:00,2.5461779
2062-02-21 00:00:00+00:00,2.505979
2062-02-22 00:00:00+00:00,2.6330054
2062-02-23 00:00:00+00:00,1.8452361
2062-02-24 00:00:00+00:00,3.261744
2062-02-25 00:00:00+00:00,2.8231657
2062-02-26 00:00:00+00:00,2.624755
2062-02-27 00:00:00+00:00,1.8264171
2062-02-28 00:00:00+00:00,2.0028522
2062-03-01 00:00:00+00:00,1.9922905
2062-03-02 00:00:00+00:00,2.0677006
2062-03-03 00:00:00+00:00,2.5770042
2062-03-04 00:00:00+00:00,2.8445532
2062-03-05 00:00:00+00:00,3.2727287
2062-03-06 00:00:00+00:00,3.1115146
2062-03-07 00:00:00+00:00,2.8630438
2062-03-08 00:00:00+00:00,2.805204
2062-03-09 00:00:00+00:00,2.3409986
2062-03-10 00:00:00+00:00,3.657222
2062-03-11 00:00:00+00:00,3.8255906
2062-03-12 00:00:00+00:00,2.3642201
2062-03-13 00:00:00+00:00,2.9348438
2062-03-14 00:00:00+00:00,3.2744253
2062-03-15 00:00:00+00:00,3.43617
2062-03-16 00:00:00+00:00,2.8859556
2062-03-17 00:00:00+00:00,2.300393
2062-03-18 00:00:00+00:00,2.0598588
2062-03-19 00:00:00+00:00,1.8446726
2062-03-20 00:00:00+00:00,1.4671509
2062-03-21 00:00:00+00:00,3.6083884
2062-03-22 00:00:00+00:00,2.5858777
2062-03-23 00:00:00+00:00,3.1296003
2062-03-24 00:00:00+00:00,3.4290159
2062-03-25 00:00:00+00:00,4.48179
2062-03-26 00:00:00+00:00,4.2960715
2062-03-27 00:00:00+00:00,3.506912
2062-03-28 00:00:00+00:00,3.2626972
2062-03-29 00:00:00+00:00,2.7847385
2062-03-30 00:00:00+00:00,4.4165397
2062-03-31 00:00:00+00:00,3.3473635
2062-04-01 00:00:00+00:00,2.313662
2062-04-02 00:00:00+00:00,3.697391
2062-04-03 00:00:00+00:00,4.0324926
2062-04-04 00:00:00+00:00,3.2350585
2062-04-05 00:00:00+00:00,2.7559795
2062-04-06 00:00:00+00:00,3.6465988
2062-04-07 00:00:00+00:00,3.5449722
2062-04-08 00:00:00+00:00,3.6600552
2062-04-09 00:00:00+00:00,4.461644
2062-04-10 00:00:00+00:00,3.6789587
2062-04-11 00:00:00+00:00,3.5103333
2062-04-12 00:00:00+00:00,3.3712068
2062-04-13 00:00:00+00:00,3.8360505
2062-04-14 00:00:00+00:00,5.017207
2062-04-15 00:00:00+00:00,5.0101557
2062-04-16 00:00:00+00:00,3.5136046
2062-04-17 00:00:00+00:00,2.7802448
2062-04-18 00:00:00+00:00,2.375106
2062-04-19 00:00:00+00:00,3.9039876
2062-04-20 00:00:00+00:00,4.1799026
2062-04-21 00:00:00+00:00,3.692492
2062-04-22 00:00:00+00:00,3.2629166
2062-04-23 00:00:00+00:00,2.9862783
2062-04-24 00:00:00+00:00,2.9295952
2062-04-25 00:00:00+00:00,2.515461
2062-04-26 00:00:00+00:00,2.6365116
2062-04-27 00:00:00+00:00,2.8130136
2062-04-28 00:00:00+00:00,3.3090508
2062-04-29 00:00:00+00:00,2.559438
2062-04-30 00:00:00+00:00,3.492524
2062-05-01 00:00:00+00:00,3.614403
2062-05-02 00:00:00+00:00,3.2933218
2062-05-03 00:00:00+00:00,3.163817
2062-05-04 00:00:00+00:00,4.1091022
2062-05-05 00:00:00+00:00,4.051131
2062-05-06 00:00:00+00:00,3.0297067
2062-05-07 00:00:00+00:00,3.1765625
2062-05-08 00:00:00+00:00,3.391754
2062-05-09 00:00:00+00:00,3.5854306
2062-05-10 00:00:00+00:00,4.415051
2062-05-11 00:00:00+00:00,4.573884
2062-05-12 00:00:00+00:00,4.412595
2062-05-13 00:00:00+00:00,4.570285
2062-05-14 00:00:00+00:00,4.0356946
2062-05-15 00:00:00+00:00,3.862881
